year,title,link,DONE
1833,Три месяца за Дунаем в 1828 году,https://www.prlib.ru/item/469557,0
1833,"Краткое изложение дипломатии Российского двора, со времени восшествия на Всероссийский престол дома Романовых до кончины государя императора Александра I. Ч. 1. Пространство времени: от восшествия на Всероссийский престол государя царя и великого князя Михаила Феодоровича до времен государыни императрицы Екатерины II. 1613-1762 г.",https://www.prlib.ru/item/341409,0
1833,"Вступительная лекция высшей тактики, читанной Николаем Навроцким, содержащая в себе: Введение в теорию военного искусства, важность изучения оной и общий обзор военных знаний",https://www.prlib.ru/item/705531,0
1833,"Вопросы из физиологии, судебной медицины и медицинской полиции, предлагаемые на частных и публичных испытаниях, анатомии, физиологии, судоврачебной науки, врачебной полиции ординарным профессором при Московском университете, действительным статским советником и кавалером Е.О. Мухиным",https://www.prlib.ru/item/712815,0
1833,"История русского народа. Т. 5. [От утверждения великаго княжества за княжеством Московским, или до кончины князя Иоанна Калиты до образования политической самобытности русскаго государства, или кончины великаго князя Иоанна III-го (с 1341-го до 1505-го года): вторая половина владычества татар над Русью]",https://www.prlib.ru/item/416934,0
1833,"О духе, в коем развивалась российская литература со времени Ломоносова, и влиянии, какое имели на сие развитие литературы иностранные",https://www.prlib.ru/item/429783,0
1833,Критическое положение Наполеона при переправе французской армии чрез Березину в 1812 году,https://www.prlib.ru/item/341491,0
1833,"Руководство к умственным упражнениям при преподавании отечественного языка; в трех курсах, изданное Егором Гугелем, инспектором классов при Императорском Воспитательном доме в Гатчине",https://www.prlib.ru/item/362358,0
1834,"Список высшим чинам государственного, губернского и епархиального управления",https://www.prlib.ru/item/451110,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 23 (9 июня)",https://www.prlib.ru/item/690712,0
1834,"Извлечение правил Опекунского совета, с приложением некоторых форм объявлений и таблиц, для вычисления процентов на денежные капиталы",https://www.prlib.ru/item/467830,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 15 (14 апреля)",https://www.prlib.ru/item/690693,0
1834,Топографическое и историческое описание Ставропигиального первоклассного Соловецкого монастыря,https://www.prlib.ru/item/457668,0
1834,"Речь благочестивейшему государю императору Николаю Павловичу по случаю высочайшего прибытия в Москву сентября 8 дня 1834 года, пред вступлением Его Императорского Величества в Успенский собор, говоренная синодальным членом Филаретом, митрополитом Московским",https://www.prlib.ru/item/442020,0
1834,Ежедневные наблюдения. Месячные и годовые выводы. 1834. Январь-декабрь. Метеорологические наблюдения учиненные при Императорской Академии наук,https://www.prlib.ru/item/887781,0
1834,"Московский телеграф. [Ч. 55], № 2, январь",https://www.prlib.ru/item/348247,0
1834,"Слово в день священного венчания на царство благочестивейшего государя Николая Павловича, императора и самодержца Всероссийского, произнесенное в Киево-Печерской Лавре августа 22, 1833 года, Киевской духовной академии ректором, братским архимандритом Иннокентием",https://www.prlib.ru/item/445906,0
1834,Положение о гражданских мундирах,https://www.prlib.ru/item/438003,0
1834,"Таблицы логарифмов Вестфаля, изданные с пополнением других таблиц Гидрографическим депо Главного морского штаба его императорского величества",https://www.prlib.ru/item/714302,0
1834,"Сочинения Карамзина. Т. 4. [Письма русского путешественника, ч. 2, 3]",https://www.prlib.ru/item/900462,1
1834,"Киев в начале своего существования, блеске, славе, величии, разрушении и возобновлении; с историческим описанием двух первых церквей, сооруженных равноапостольным князем Владимиром по восприятии святого крещения в 989 году и существующих поныне в Киеве, с планом и видами оных церквей",https://www.prlib.ru/item/714182,0
1834,"Панорама Санктпетербурга. [Ч. 2, кн. 2. Статистическая записка о Санктпетербурге]",https://www.prlib.ru/item/356404,0
1834,Сказания современников о Димитрии Самозванце. Ч. 4. Дневник Марины Мнишек и послов польских,https://www.prlib.ru/item/1090792,0
1834,Полное собрание законов Российской империи. Т. 8. Отделение 2-е. 1833. Приложения,https://www.prlib.ru/item/358549,0
1834,"Метода Жакото, изложенная для родителей и наставников. Ч. 1. Чтение. Письмо. Отечественный язык",https://www.prlib.ru/item/343452,0
1834,Мемории о трудах чиновников II Отделения Собственной Его Императорского Величества Канцелярии за 1834 г.,https://www.prlib.ru/item/427323,0
1834,Сочинения Карамзина. Т. 3. [Письма русского путешественника],https://www.prlib.ru/item/900244,1
1834,"Мифологический словарь, или Краткое толкование о богах и прочих предметах древнего баснословия, по азбучному порядке расположенное; извлеченный и составленный из лучших и новейших сочинений",https://www.prlib.ru/item/714880,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 13 (31 марта)",https://www.prlib.ru/item/690689,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 19 (12 мая)",https://www.prlib.ru/item/690702,0
1834,Предположение о новых мундирах для чинов Военного министерства,https://www.prlib.ru/item/439022,0
1834,"Латинско-Российский лексикон, с полным объяснением всех свойств и значений каждого латинского слова, и с показанием собственных имен, до древней географии и мифологии относящихся. Ч. 2. От М до Z",https://www.prlib.ru/item/1090174,0
1834,Правила для построения пехотных дивизий в боевые порядки и общие колонны,https://www.prlib.ru/item/438770,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 9 (3 марта)",https://www.prlib.ru/item/690732,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 21 (26 мая)",https://www.prlib.ru/item/690708,0
1834,"Переписка пап с российскими государями в XVI-м веке, найденная между рукописями в Римской Барбериниевой библиотеке",https://www.prlib.ru/item/714885,0
1834,"Сочинения Карамзина. Т. 5. [Письма русского путешественника, ч. 4]",https://www.prlib.ru/item/900464,1
1834,Панорама Санктпетербурга. [Ч. 3. Ближайшее знакомство с С.-Петербургом],https://www.prlib.ru/item/356405,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 11 (17 марта)",https://www.prlib.ru/item/690685,0
1834,Об открытии памятника императору Александру Первому,https://www.prlib.ru/item/354036,0
1834,"История Донского войска, описание Донской земли и Кавказских минеральных вод. Ч. 2",https://www.prlib.ru/item/416777,0
1834,"О климатических разделениях России, по видам сельского хозяйства, в связи с местными обстоятельствами",https://www.prlib.ru/item/686195,0
1834,"Высочайше утвержденный проект о сооружении памятника в городе Воронеже императору Петру Великому с присовокуплением к тому описания освящения здания, оставшегося в городе Воронеже от времен сего великого государя, и письма, заключающего в себе несколько мыслей, по случаю сооружения сего памятника",https://www.prlib.ru/item/713843,0
1834,Молдавия и Валахия с 1820 по 1829 год,https://www.prlib.ru/item/343684,0
1834,"Жизнеописания первых российских адмиралов, или Опыт истории российскаго флота. Ч. 3",https://www.prlib.ru/item/408391,0
1834,"История Донского войска, описание Донской земли и Кавказских минеральных вод. [Ч. 3-4]",https://www.prlib.ru/item/416775,0
1834,Жизнь Мазепы,https://www.prlib.ru/item/408453,0
1834,"Записки адмирала А. С. Шишкова, веденные им во время путеплавания его из Кронштадта в Константинополь",https://www.prlib.ru/item/411913,0
1834,Отчет по Министерству уделов.... за 1833 год. За 1833 год,https://www.prlib.ru/item/836948,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 12 (24 марта)",https://www.prlib.ru/item/690687,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 20 (19 мая)",https://www.prlib.ru/item/690706,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 14 (7 апреля)",https://www.prlib.ru/item/690691,0
1834,О переформировании войск Отдельного Кавказского корпуса,https://www.prlib.ru/item/431669,0
1834,"Правила для пикинерных эскадронов армейских драгунских полков, [для] четвертых дивизионов армейской легкой кавалерии и [для] армейских кирасирских полков",https://www.prlib.ru/item/711428,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 3 (20 января)",https://www.prlib.ru/item/690720,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 2 (13 января)",https://www.prlib.ru/item/690704,0
1834,"Взгляд на сочинение г. Строева о Уложении царя Алексея Михайловича, или Что было в 1649 году и что стало в XIX столетии",https://www.prlib.ru/item/679947,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 8 (24 февраля)",https://www.prlib.ru/item/690730,0
1834,Дополнительные постановления к Рекрутскому уставу,https://www.prlib.ru/item/408047,0
1834,"Программа публичных курсов в Императорском Санкт-Петербургском университете на 1834-1835 академический год, от ректора и Совета университета",https://www.prlib.ru/item/825212,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 18 (5 мая)",https://www.prlib.ru/item/690700,0
1834,"Знаки для изображения на картах войск, крепостей, шоссе, военных дорог, водяных сообщений и разных военносухопутных заведений",https://www.prlib.ru/item/412230,0
1834,"Общий церковно-славяно-российский словарь, или Собрание речений как отечественных, так и иностранных, в церковно-славянском и российском наречиях употребляемых ... по поручению Комитета устройства учебных заведений составленное П. С.. Ч. 1. [А - Н]",https://www.prlib.ru/item/354590,0
1834,"Подробные сведения о волжских калмыках, собранные на месте Н. Нефедьевым",https://www.prlib.ru/item/714176,0
1834,Царствование Елисаветы Петровны,https://www.prlib.ru/item/460852,0
1834,"Каталог санскритским, монгольским, тибетским, маньджурским и китайским книгам и рукописям, в Библиотеке Имп. Казанского университета хранящимся",https://www.prlib.ru/item/712816,0
1834,"Латинско-Российский лексикон, с полным объяснением всех свойств и значений каждого латинского слова, и с показанием собственных имен, до древней географии и мифологии относящихся. Ч. 1. От А до М",https://www.prlib.ru/item/1090859,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 1 (6 января)",https://www.prlib.ru/item/690681,0
1834,"Златые врата Ярославовы в Киеве, сооруженные в начале XI столетия и открытые из земли в 1832 году, с точным видом и историческим описанием оных",https://www.prlib.ru/item/712817,0
1834,"Ручной российско-шведский словарь, составленный Императорского Александровского университета адъюнкт-профессором, доктором философии Гавриилом Гейтлиным. Ч. 2. П - V",https://www.prlib.ru/item/363263,0
1834,Воспоминание о торжестве 30-го августа 1834 года,https://www.prlib.ru/item/327641,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 17 (28 апреля)",https://www.prlib.ru/item/690698,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 24 (16 июня)",https://www.prlib.ru/item/690714,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 25 (23 июня)",https://www.prlib.ru/item/690716,0
1834,"Проект инструкции для управления имением графа Аракчеева, предоставленным в вечное владение Новгородскому кадетскому имени его корпусу",https://www.prlib.ru/item/439614,0
1834,Статистическое описание Томской губернии,https://www.prlib.ru/item/453973,0
1834,Историческое обозрение ойратов или калмыков с XV столетия до настоящего времени,https://www.prlib.ru/item/1111738,0
1834,Некоторые замечания для управителей земледельческих поместьев,https://www.prlib.ru/item/428929,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 22 (2 июня)",https://www.prlib.ru/item/690710,0
1834,Положение об увольнении нижних чинов военно-сухопутного ведомства в бессрочный отпуск,https://www.prlib.ru/item/438069,0
1834,"Московский телеграф. Ч. 55, № 1, январь",https://www.prlib.ru/item/348269,0
1834,Достопамятный брак царя Иоанна Васильевича Грозного,https://www.prlib.ru/item/408068,0
1834,Подлинные свидетельства о взаимных отношениях России и Польши преимущественно во время самозванцев,https://www.prlib.ru/item/437756,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 10 (10 марта)",https://www.prlib.ru/item/690683,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 7 (17 февраля)",https://www.prlib.ru/item/690728,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 4 (27 января)",https://www.prlib.ru/item/690722,0
1834,О пении в России,https://www.prlib.ru/item/468284,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 26 (30 июня)",https://www.prlib.ru/item/690718,0
1834,О Господине Новгороде Великом,https://www.prlib.ru/item/429720,0
1834,"Беседа о лжесвидетельстве, говоренная в 1-й день августа 1834 года, в Тверском Кафедральном соборе, синодальным членом Григорием, архиепископом Тверским",https://www.prlib.ru/item/398918,0
1834,"Объяснения на сочинения Державина, им самим диктованные родной его племяннице, Елисавете Николаевне Львовой, в 1809 году, изданные Ф.П. Львовым в четырех частях",https://www.prlib.ru/item/468380,0
1834,"Следопроизводитель, или Обозрение постановлений, руководствующих к познанию порядка производить исследования, составленный П. Ивановым",https://www.prlib.ru/item/445834,0
1834,"История Донского войска, описание Донской земли и Кавказских минеральных вод. Ч. 1",https://www.prlib.ru/item/416776,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 6 (10 февраля)",https://www.prlib.ru/item/690726,0
1834,О пребывании государя императора в Орле,https://www.prlib.ru/item/713097,0
1834,"Панорама Санктпетербурга. [Ч. 1, кн. 1. Подробная история Санктпетербурга по день кончины Петра I-го; с показанием всех достопамятных торжеств и других событий, происходивших в сем городе с 1703-го по 1725-й год]",https://www.prlib.ru/item/356403,0
1834,"30 августа 1834 года, или Чувства и мысли при созерцании колонны, посвященной безсмертной памяти императора Александра I",https://www.prlib.ru/item/316119,0
1834,"Записки г. Буриенна, государственного министра о Наполеоне, директории, консульстве, империи и восстановлении Бурбонов. Т. 2, ч. 4",https://www.prlib.ru/item/899236,0
1834,"Записки о походах 1812 и 1813 годов, от Тарутинского сражения до Кульмского боя. Ч. 1",https://www.prlib.ru/item/732245,0
1834,Полное собрание законов Российской империи. Т. 8. Отделение 1-е. 1833. От № 5877-6684,https://www.prlib.ru/item/358548,0
1834,"Алфавит книжкам собрания законов и постановлений до морской части относящихся, с 19 ноября 1825 по 1830 год",https://www.prlib.ru/item/396930,0
1834,"Взгляд на сочинение г. Строева о уложении царя Алексея Михайловича, или что было в 1649 году, и что стало в XIX столетии",https://www.prlib.ru/item/1888214,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 5 (3 февраля)",https://www.prlib.ru/item/690724,0
1834,"Санктпетербургские Сенатские ведомости. 1834, № 16 (21 апреля)",https://www.prlib.ru/item/690695,0
1835,Энциклопедический лексикон. Т. 2. Алм - Ара,https://www.prlib.ru/item/463091,0
1835,"Краткое руководство к деловой и государственной словесности для чиновников, вступающих в службу",https://www.prlib.ru/item/341430,0
1835,"Свод законов Российской империи, повелением государя императора Николая Павловича составленный. Основной русский фонд НСБ. [Т. 9]. Свод законов о состоянии людей в государстве",https://www.prlib.ru/item/364039,0
1835,История поэзии,https://www.prlib.ru/item/416859,0
1835,Стихотворения В. Жуковского. Т. 1. Орлеанская дева. Лирические стихотворения,https://www.prlib.ru/item/1640984,0
1835,Энциклопедический лексикон. Т. 1. А - Алм,https://www.prlib.ru/item/463090,0
1835,Статистическое описание и история Чугуевскаго уланскаго полка,https://www.prlib.ru/item/453967,0
1835,"Дела практического военного похода, произведенного в сентябре месяце 1834 года офицерами Гвардейского генерального штаба, заключающие в себе копии с подлинных предписаний диспозиций и донесений с принадлежащими к оным планами",https://www.prlib.ru/item/407359,0
1835,Сведения о Гатчинских войсках,https://www.prlib.ru/item/443234,0
1835,"Свод законов Российской империи, повелением государя императора Николая Павловича составленный. Продолжение Свода законов Российской империи. [Издание 2-е]. 1832, 1833, 1834 годы, ч. 1: Статьи к первым осьми томам Свода",https://www.prlib.ru/item/716647,0
1835,Атлас Российской империи состоящий из 64 карт,https://www.prlib.ru/item/317122,0
1835,Положение об управлении Донского войска,https://www.prlib.ru/item/438073,0
1835,О железных дорогах,https://www.prlib.ru/item/429792,0
1835,"Опыт сельского благоустройства, или полиции",https://www.prlib.ru/item/712062,0
1835,"Свод законов Российской империи, повелением государя императора Николая Павловича составленный. Основной русский фонд НСБ. [Т. 3]. Свод учреждений государственных и губернских",https://www.prlib.ru/item/364037,0
1835,Известие о платиновом производстве в России,https://www.prlib.ru/item/712818,0
1835,"Руководство к изучению русской словесности, содержащее языкоучение, общую риторику и теорию слога прозаических и стихотворных сочинений, составленное профессором Императорского Царскосельского лицея Петром Георгиевским",https://www.prlib.ru/item/712063,0
1835,Штурм Праги 24 октября 1794 года,https://www.prlib.ru/item/462987,0
1835,"Путешествие вокруг света, совершенное по повелению императора Николая I на военном шлюпе Сенявине в 1826, 1827, 1828 и 1829 годах, флота капитаном Федором Литке",https://www.prlib.ru/item/441221,0
1835,"Тетрадь русской грамматики для начинающих, составленная по поручению начальства",https://www.prlib.ru/item/372948,0
1835,История в лицах о Димитрии Самозванце,https://www.prlib.ru/item/335132,0
1835,Полная практическая немецкая грамматика для русских и немцев,https://www.prlib.ru/item/468569,0
1835,Полное собрание законов Российской империи. Т. 9. Отделение 2-е. 1834. От № 7380-7716,https://www.prlib.ru/item/358551,0
1835,Энциклопедический лексикон. Т. 4. Б-бар,https://www.prlib.ru/item/463094,0
1835,"Общие вспомогательные таблицы, собранные Корпуса флотских штурманов подполковником бароном Врангелем и изданные Гидрографическим депо Главного морского штаба его императорского величества",https://www.prlib.ru/item/714330,0
1835,О рождении Петра Великого,https://www.prlib.ru/item/432798,0
1835,"Дело по прошению петербургского купца Эка А. о предоставлении ему и его жене права на вступление в баварское подданство, для освобождения от уплаты 10-% сбора с имущества, вывезенного его женой из Баварии в Россию",https://www.prlib.ru/item/407420,0
1835,"Жизнеописание Александра Андреевича Баранова, главного правителя российских колоний в Америке",https://www.prlib.ru/item/677760,0
1835,Сочинения Карамзина. Т. 6. [Бедная Лиза],https://www.prlib.ru/item/900471,1
1835,"Медико-топографическое описание княжеств Молдавии и Валахии, составленное бывшим главным доктором всех военно-временных госпиталей в княжествах Молдавии и Валахии и крепости Силистрии, с присовокуплением статистической таблицы г. Бухареста 1831-го года, С. Добронравовым",https://www.prlib.ru/item/343248,0
1835,"Статистическое описание Закавказского края, с присовокуплением статьи: Политическое состояние Закавказского края на исходе XVIII века и сравнение оного с нынешним",https://www.prlib.ru/item/453965,0
1835,"Поездка в Саратов, Астрахань и на Кавказ",https://www.prlib.ru/item/437773,0
1835,"Свод законов Российской империи, повелением государя императора Николая Павловича составленный. Продолжение Свода законов Российской империи. [Издание 2-е]. 1832, 1833, 1834 годы, ч. 2: Статьи к последним семи томам Свода",https://www.prlib.ru/item/716648,0
1835,"Всеобщее путешествие вокруг света, содержащее извлечение из путешествий известнейших доныне мореплавателей, как-то: Магеллана, Тосмана, Дампиера, Ансона, Байрона, Палласа, Картерета, Бугенвиля, Кука, Лаперуза, Блея, Ванкувера, Антркасто Вильсона, Бодена, Флиндерса, Крузенштерна, Портера, Коцебу, Фрейсине, Биллингсгаузена, Галля, Дюперре, Паульдинга, Бичея, Литке, Диллона, Лапласа, Морелля, и многих других, составленное Дюмон-Дюрвилем, капитаном Французского королевского флота, с присовокуплением карт, планов, портретов и изображений замечательнейших предметов природы и общежития во всех частях света, по рисункам Сенсона, сопровождавшего Дюмон-Дюрвиля в его путешествии вокруг света. Ч. 2. [Западный Индийский полуостров: Французские владения, Англо-Индийские государства ; Восточный полуостров: Бирмания, Суматра]",https://www.prlib.ru/item/900921,0
1835,Ежедневные наблюдения. Месячные и годовые выводы. 1835. Январь-декабрь. Метеорологические наблюдения учиненные при Императорской Санкт-Петербургской Академии наук академиком Викентием Вишневским,https://www.prlib.ru/item/887782,0
1835,Опыт системы нравственной философии,https://www.prlib.ru/item/713718,0
1835,Описание Макариева Унженского Костромской епархии третьеклассаного мужеского монастыря,https://www.prlib.ru/item/434727,0
1835,Командные слова для совершения главнейших на корабле действий,https://www.prlib.ru/item/419145,0
1835,"Описание маяков, башен и других предостерегательных для мореплавателей знаков Российской Империи. Ч. 1. Балтийское море с заливами: Финским, Ригским и Ботническим",https://www.prlib.ru/item/678745,0
1835,"Рукопись Жолкевского (Начало и успех Московской войны в царствование е. в. короля Сигизмунда III-го, под начальством его милости, пана Станислава Жолкевского, воеводы Киевского, напольного коронного гетмана)",https://www.prlib.ru/item/442361,0
1835,"Изображение гражданского судопроизводства и прав дворянских, относительно имений и проч.",https://www.prlib.ru/item/713556,0
1835,"Лесоохранение, или правила сбережения растущих лесов",https://www.prlib.ru/item/681519,0
1835,Записки о Петре Великом. Ч. 1,https://www.prlib.ru/item/904522,0
1835,"Исторические сведения о большом колоколе, лежащем в М. Кремле, близь Ивановской колокольни, составленные Петром Ивановым",https://www.prlib.ru/item/708580,0
1835,Походные записки артиллериста с 1812 по 1816 год. [Ч. 1. 1812 год. Война в России],https://www.prlib.ru/item/359240,0
1835,Начертание жития Московского митрополита Платона,https://www.prlib.ru/item/428777,0
1835,"Сказание о побоище великого князя Димитрия Иоанновича Донского с нечестивым царем Мамаем и с бесчисленными татары на Дону, на реке Непрядве, на поле Куликове, 1380 года 8-го сентября",https://www.prlib.ru/item/365870,0
1835,"Свитригайло, великий князь литовский, или Дополнение к историям литовской, российской, польской и прусской",https://www.prlib.ru/item/443287,0
1835,Полное собрание законов Российской империи. Т. 9. Отделение 1-е. 1834. От № 6685-7379,https://www.prlib.ru/item/358550,0
1835,"Описание Костромского Крестовоздвиженского третьеклассного девичьего монастыря, составленное из подлинных монастырских бумаг в 1835 году",https://www.prlib.ru/item/713730,0
1835,Стихотворения В. Жуковского. Т. 2. Романсы и песни. элегии. Послания,https://www.prlib.ru/item/1640999,0
1835,Походные записки артиллериста с 1812 по 1816 год. [Ч. 2. 1813 год. Война в Германии],https://www.prlib.ru/item/359241,0
1835,Древнейшее русское право в историческом его раскрытии,https://www.prlib.ru/item/408082,0
1835,Энциклопедический лексикон. Т. 3. Ара - Афо,https://www.prlib.ru/item/463092,0
1835,"Рассуждение о философии законодательства у древних, сочиненное для получения степени д-ра законоведения Константином Неволиным",https://www.prlib.ru/item/708754,0
1835,Биография императора Александра I,https://www.prlib.ru/item/398990,0
1835,О распространении Российского государства с единодержавия Петра I-го до смерти Александра I-го,https://www.prlib.ru/item/716466,0
1835,Сочинения Растопчина (графа Феодора Васильевича),https://www.prlib.ru/item/451004,0
1835,Отчет по Министерству уделов .... ... за 1834 год,https://www.prlib.ru/item/836950,0
1836,Положение о должности главного инспектора медицинской части по армии,https://www.prlib.ru/item/438008,0
1836,"Собрание слов, бесед и речей на разные дни и случаи, говоренных Киевской академии ректором архимандритом Иннокентием. Т. 1",https://www.prlib.ru/item/446342,0
1836,"Каталог историческим памятникам, собранным и изданным Павлом Мухановым, Лейб-гвардии Конногренадерского полка полковником, действительным членом обществ: М. испытателей природы, М. сельского хозяйства, С.-Петербургского вольного экономического и Общества истории и древностей российских",https://www.prlib.ru/item/705525,0
1836,Взгляд на московские вывески,https://www.prlib.ru/item/712085,0
1836,"Живописный Карамзин, или Русская история в картинах, издаваемая Андреем Прево. Ч. 1. От Рюрика до нашествия татар, 860-1238",https://www.prlib.ru/item/815451,0
1836,"Указатель губернских и уездных почтовых дорог в Российской империи, составленный по новейшему учреждению почтовых дорог и станций г. Савинковым",https://www.prlib.ru/item/459670,0
1836,"Распределение преподавания арабского, персидского и турецко-татарского языков в Первой Казанской гимназии",https://www.prlib.ru/item/1626722,0
1836,"Руководство для родителей, желающих определить малолетних детей своих в военно-учебные заведения, составленное по приказанию... главного начальника Пажеского, всех сухопутных кадетских корпусов и дворянского полка и изданное по высочайшему соизволению",https://www.prlib.ru/item/714281,0
1836,История военных действий в Азиатской Турции в 1828 и 1829 годах. Ч. 1,https://www.prlib.ru/item/416729,0
1836,"Большой исторический, мифологический, статистический, географический и литературный словарь Российского государства",https://www.prlib.ru/item/399388,0
1836,История военных действий в Азиатской Турции в 1828 и 1829 годах. Ч. 2,https://www.prlib.ru/item/416731,1
1836,"Дополнение к изданным в 1826 и 1827 годах объяснениям оснований, послуживших для составления атласа Южного моря",https://www.prlib.ru/item/711135,0
1836,О системе прагматической русской истории,https://www.prlib.ru/item/432834,0
1836,"Акты, собранные в библиотеках и архивах Российской Империи Археографическою экспедициею Императорской академии наук. Т. 4. 1645-1700",https://www.prlib.ru/item/396854,0
1836,"Письма леди Рондо, супруги английского министра при российском дворе, в царствование императрицы Анны Иоанновны",https://www.prlib.ru/item/706887,0
1836,"Записки морскаго офицера, в продолжении кампании на Средиземном море под начальством вице-адмирала Дмитрия Николаевича Сенявина от 1805 по 1810 год. Ч. 1",https://www.prlib.ru/item/411972,0
1836,Полное собрание законов Российской империи. Т. 10. Отделение 2-е. 1835. От № 8357-8738,https://www.prlib.ru/item/358429,0
1836,Письмо к Ал. Ст. Хомякову [о чресполосных владениях],https://www.prlib.ru/item/714888,0
1836,Отчет по Министерству уделов .... ... за 1835 год,https://www.prlib.ru/item/836952,0
1836,Почтовая книжка для жителей Москвы,https://www.prlib.ru/item/712092,0
1836,"Жизнеописания первых российских адмиралов, или Опыт истории российскаго флота. Ч. 4",https://www.prlib.ru/item/408392,0
1836,"Нумерация домов в Санктпетербурге, с алфавитными списками проспектам, улицам, площадям, набережным, мостам, невским пристаням, городским въездам, соборным и приходским церквам, дворцам, монументам и владельцам домов",https://www.prlib.ru/item/351841,0
1836,"Рассуждение о мерах правительства к сохранению жизни и здравия народа, сочиненное Николаем Рождественским, для получения степени доктора законоведения",https://www.prlib.ru/item/441834,0
1836,"Акты, собранные в библиотеках и архивах Российской Империи Археографическою экспедициею Императорской академии наук. Т. 2. 1598-1613",https://www.prlib.ru/item/396852,0
1836,Хронологическое начертание деяний блаженной памяти государыни императрицы Марии Феодоровны,https://www.prlib.ru/item/460814,0
1836,"Словарь достопамятных людей Русской земли, содержащий в себе жизнь и деяния знаменитых полководцев, министров и мужей государственных, великих иерархов Православной церкви, отличных литераторов и ученых, известных по участию в событиях отечественной истории. Ч. 1. А - В",https://www.prlib.ru/item/396635,0
1836,"Акты, собранные в библиотеках и архивах Российской Империи Археографическою экспедициею Императорской академии наук. Т. 1. 1294-1598",https://www.prlib.ru/item/396851,0
1836,Михаил Васильевич Ломоносов. Т. 2,https://www.prlib.ru/item/1326148,0
1836,Ключ к Истории государства Российского Н. М. Карамзина. Ч. 1,https://www.prlib.ru/item/815461,0
1836,Рассуждение об общей теории равновесия,https://www.prlib.ru/item/712161,0
1836,Употребление инструмента прохождений для географического определения мест,https://www.prlib.ru/item/713744,0
