year,title,link,pages
1901,Первая Всеобщая перепись населения Российской империи 1897 г.. 37. Город С.-Петербург,https://www.prlib.ru/item/436626,44
1901,"Тамбовские губернские ведомости. 1901, № 131 (22 декабря)",https://www.prlib.ru/item/705448,-1
1901,"План города Иркутска с показанием полной сети труб хозяйственно-противопожарного водопровода // Известия Иркутской городской думы. Г. 15 1900, Т. 3, № 21/22(1901)",https://www.prlib.ru/item/437047,1
1901,Памятная книжка Иркутской губернии .... ... на 1901 год,https://www.prlib.ru/item/356220,288
1901,Распределение населения Империи по главным вероисповеданиям,https://www.prlib.ru/item/441797,42
1901,Журналы Мышкинского уездного земского собрания .... Очередная сессия 1900 г.,https://www.prlib.ru/item/409667,-1
1901,"Московские губернские ведомости. 1901, № 24 (24 марта)",https://www.prlib.ru/item/344685,-1
1901,"Юридическая газета. 1901, № 35 (13 мая)",https://www.prlib.ru/item/891880,-1
1901,"Иркутские губернские ведомости. 1901, № 243 (7 нояб.)",https://www.prlib.ru/item/414848,-1
1901,"Тамбовские губернские ведомости. 1901, № 65 (28 июня)",https://www.prlib.ru/item/704895,-1
1901,"Тамбовские губернские ведомости. 1901, № 19 (20 февраля)",https://www.prlib.ru/item/704190,-1
1901,О тверских иерархах,https://www.prlib.ru/item/1783761,190
1901,"Юридическая газета. 1901, № 8 (28 января)",https://www.prlib.ru/item/891440,-1
1901,Русский музей императора Александра III в Петербурге,https://www.prlib.ru/item/892022,38
1901,"Юридическая газета. 1901, № 11 (8 февраля)",https://www.prlib.ru/item/891559,-1
1901,"Юридическая газета. 1901, № 52 (5 августа)",https://www.prlib.ru/item/964700,-1
1901,"Юридическая газета. 1901, № 49 (15 июля)",https://www.prlib.ru/item/964580,-1
1901,"Юридическая газета. 1901, № 64 (20 сентября)",https://www.prlib.ru/item/964991,-1
1901,"Юридическая газета. 1901, № 65 (23 сентября)",https://www.prlib.ru/item/964994,-1
1901,"Юридическая газета. 1901, № 69 (7 октября)",https://www.prlib.ru/item/965003,-1
1901,"Юридическая газета. 1901, № 57 (26 августа)",https://www.prlib.ru/item/965009,-1
1901,"Тобольские губернские ведомости. 1901, № 11 (13 марта)",https://www.prlib.ru/item/374719,-1
1901,"Тобольские губернские ведомости. 1901, № 15 (10 апр.)",https://www.prlib.ru/item/374723,-1
1901,"Тобольские губернские ведомости. 1901, № 18 (1 мая)",https://www.prlib.ru/item/374726,-1
1901,"Тобольские губернские ведомости. 1901, № 24 (12 июня)",https://www.prlib.ru/item/374733,-1
1901,"Тобольские губернские ведомости. 1901, № 27 (3 июля)",https://www.prlib.ru/item/374736,-1
1901,"Тобольские губернские ведомости. 1901, № 35 (28 авг.)",https://www.prlib.ru/item/374745,-1
1901,"Тобольские губернские ведомости. 1901, № 45 (6 нояб.)",https://www.prlib.ru/item/374756,-1
1901,"Тобольские губернские ведомости. 1901, № 51 (18 дек.)",https://www.prlib.ru/item/374763,-1
1901,"Тобольские губернские ведомости. 1901, № 52 (25 дек.)",https://www.prlib.ru/item/374764,-1
1901,"Тобольские губернские ведомости. 1901, № 9 (27 февр.)",https://www.prlib.ru/item/374768,-1
1901,"Тобольские губернские ведомости. 1901, № 48 (27 нояб.)",https://www.prlib.ru/item/374759,-1
1901,Границы 18 мировых участков г. Одессы с приложением образцов прошений и договоров,https://www.prlib.ru/item/407082,40
1901,Доклады Аткарской уездной земской управы ... Аткарскому уездному земскому собранию .... XXXVI очередному ... 1901 года. По народному образованию,https://www.prlib.ru/item/407793,39
1901,"Доклады Комиссии, избранной Советом Имп. Университета св. Владимира для разработки ответов на вопросы, предложенные г-м министром народного просвещения относительно устройства университетов",https://www.prlib.ru/item/407844,167
1901,Доклады Тульской губернской земской управы ... Тульскому Губернскому земскому собранию. XXXVII очередному ... Сессия 1901 г.. По общему отделу,https://www.prlib.ru/item/407942,91
1901,Журналы Сапожковского уездного земского собрания .... 42-го чрезвычайного созыва 20 ноября 1900 года,https://www.prlib.ru/item/409946,71
1901,Журналы Переяславского земского собрания .... очередного ... XXXVI созыва в сентябре 1900 года,https://www.prlib.ru/item/409836,107
1901,Журналы Угличского уездного земского собрания .... 1) Очередная сессия 1900 года,https://www.prlib.ru/item/410261,245
1901,Журналы Смоленского губернского земского собрания .... XXXVI очередного... с 2 по 17 декабря 1900 года,https://www.prlib.ru/item/410096,895
1901,"Иркутские губернские ведомости. 1901, № 257 (25 нояб.)",https://www.prlib.ru/item/414862,-1
1901,"Иркутские губернские ведомости. 1901, № 260 (30 нояб.)",https://www.prlib.ru/item/414865,-1
1901,"Иркутские губернские ведомости. 1901, № 283 (30 дек.)",https://www.prlib.ru/item/414886,-1
1901,"Иркутские губернские ведомости. 1901, № 181 (18 авг.)",https://www.prlib.ru/item/414888,-1
1901,"Иркутские губернские ведомости. 1901, № 185 (23 авг.)",https://www.prlib.ru/item/414892,-1
1901,"Иркутские губернские ведомости. 1901, № 186 (4 авг.)",https://www.prlib.ru/item/414893,-1
1901,"Иркутские губернские ведомости. 1901, № 189 (28 авг.)",https://www.prlib.ru/item/414896,-1
1901,"Иркутские губернские ведомости. 1901, № 213 (30 сент.)",https://www.prlib.ru/item/414818,-1
1901,"Иркутские губернские ведомости. 1901, № 220 (10 окт.)",https://www.prlib.ru/item/414825,-1
1901,"Иркутские губернские ведомости. 1901, № 225 (16 окт.)",https://www.prlib.ru/item/414830,-1
1901,"Иркутские губернские ведомости. 1901, № 233 (26 окт.)",https://www.prlib.ru/item/414838,-1
1901,"Иркутские губернские ведомости. 1901, № 253 (20 нояб.)",https://www.prlib.ru/item/414858,-1
1901,Исправленная школьная сеть,https://www.prlib.ru/item/416358,37
1901,"Иркутские губернские ведомости. 1901, № 139 (27 июня)",https://www.prlib.ru/item/414764,-1
1901,"Иркутские губернские ведомости. 1901, № 146 (6 июля)",https://www.prlib.ru/item/414771,-1
1901,"Иркутские губернские ведомости. 1901, № 162 (25 июля)",https://www.prlib.ru/item/414787,-1
1901,"Иркутские губернские ведомости. 1901, № 169 (2 авг.)",https://www.prlib.ru/item/414794,-1
1901,"Иркутские губернские ведомости. 1901, № 170 (3 авг.)",https://www.prlib.ru/item/414795,-1
1901,"Иркутские губернские ведомости. 1901, № 171 (4 авг.)",https://www.prlib.ru/item/414796,-1
1901,"Иркутские губернские ведомости. 1901, № 173 (8 авг.)",https://www.prlib.ru/item/414798,-1
1901,Наставление для ковки лошадей в кавалерии,https://www.prlib.ru/item/428679,35
1901,Наставление для мобилизации пехоты,https://www.prlib.ru/item/428681,219
1901,Издания Переселенческого управления Министерства внутренних дел. Сведения о земледельческой полосе Сибири,https://www.prlib.ru/item/1328825,202
1901,Сочинения императрицы Екатерины II на основании подлинных рукописей и с объяснительными примечаниями академика А.Н. Пыпина. Т. 10. Труды исторические. Записки касательно российской истории,https://www.prlib.ru/item/1291688,352
1901,"Журнал Министерства народного просвещения. Ч. 335, май 1901",https://www.prlib.ru/item/761286,463
1901,"Тамбовские губернские ведомости. 1901, № 28 (13 марта)",https://www.prlib.ru/item/704211,-1
1901,"Записки Императорского Русского географического общества. По общей географии. Т. 31, № 2. Каталог высот Азиатской России и некоторых прилегающих стран Азии",https://www.prlib.ru/item/722155,-1
1901,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 14 1901, № 30 (28 июля)",https://www.prlib.ru/item/461190,-1
1901,"Тамбовские губернские ведомости. 1901, № 54 (2 июня)",https://www.prlib.ru/item/704492,-1
1901,Историческая памятка 38-го Драгунского Владимирского его императорского высочества великого князя Михаила Николаевича полка,https://www.prlib.ru/item/416445,192
1901,"Тобольские губернские ведомости. 1901, № 2 (9 янв.)",https://www.prlib.ru/item/374728,-1
1901,Древности Приднепровья. Вып. 4. Эпоха Великого переселения народов,https://www.prlib.ru/item/1336525,82
1901,Журнал особого совещания для выяснения возможности выделения из территории Уссурийского и Амурского казачьих войск излишних для казаков и пригодных для колонизации земель,https://www.prlib.ru/item/1705518,31
1901,"Иркутские губернские ведомости. 1901, № 271 (14 дек.)",https://www.prlib.ru/item/414876,-1
1901,"Русская старина. Г. 32 1901, Т. 106, кн. 5, май",https://www.prlib.ru/item/362630,270
1901,Краткий обзор деятельности Министерства народного просвещения за время управления покойного министра Н.П. Боголепова. (12 февр. 1898-14 февр. 1901 гг.),https://www.prlib.ru/item/425520,86
1901,Сборник Императорского Русского исторического общества. Т. 109. [Дипломатическая переписка австрийских послов и посланников при русском дворе,https://www.prlib.ru/item/363605,734
1901,Исторические окрестности города Тобольска,https://www.prlib.ru/item/416492,71
1901,"Где находились города Липецк и Воргол, а также и другие места упоминаемые в летописях под 1283-1284 гг.?",https://www.prlib.ru/item/406143,8
1901,"Вестник права. Г. 31 1901, № 2 (февр.)",https://www.prlib.ru/item/323925,-1
1901,"Сборник Отделения русского языка и словесности Императорской Академии наук. Т. 70, [№ 1-7]",https://www.prlib.ru/item/363818,-1
1901,Жизнь и труды М. П. Погодина. Кн. 15,https://www.prlib.ru/item/332526,544
1901,"Юридическая газета. 1901, № 39 (27 мая)",https://www.prlib.ru/item/891888,-1
1901,Владимирский календарь и памятная книжка Владимирской губернии .... ... на 1903 год,https://www.prlib.ru/item/733998,150
1901,"Родина. Г. 23 1901, № 20 (13 мая)",https://www.prlib.ru/item/698426,-1
1901,Памятная книжка Енисейской губернии .... на 1901 год,https://www.prlib.ru/item/436274,308
1901,"Воспитательное чтение, как основа преподавания русского языка в семье и школе",https://www.prlib.ru/item/327636,60
1901,Пятьдесят лет русской истории,https://www.prlib.ru/item/441531,62
1901,"Жизнь. 1901, т. 4, № 4",https://www.prlib.ru/item/760112,-1
1901,К антропологии лезгин. Кюринцы,https://www.prlib.ru/item/417085,19
1901,"Лекции по русской истории профессора С. Ф. Платонова, доктора русской истории",https://www.prlib.ru/item/900392,592
1901,Уложение о наказаниях уголовных и исправительных 1885 года,https://www.prlib.ru/item/459773,931
1901,"История русской церкви. Т. 1. Период первый, Киевский или Домонгольский",https://www.prlib.ru/item/416955,978
1901,"Описание старых и редких русских газет, журналов, разных летучих листков и лубочных картинок",https://www.prlib.ru/item/434790,142
1901,Материалы к истории пограничной стражи. Ч. 1. Служба в мирное время,https://www.prlib.ru/item/725088,226
1901,Жизнь и царствование императора Александра III (1881-1894 гг.),https://www.prlib.ru/item/408450,274
1901,"Судебная газета. 1901, № 7 (18 февраля)",https://www.prlib.ru/item/692782,-1
1901,"Русская старина. Г. 32 1901, Т. 108, кн. 10, октябрь",https://www.prlib.ru/item/362544,-1
1901,Россия. Т. 6. Среднее и Нижнее Поволжье и Заволжье,https://www.prlib.ru/item/744591,629
1901,Образование и литература в Московском государстве кон. XV-XVII вв.. Вып. 2,https://www.prlib.ru/item/433474,174
1901,"Журнал Министерства народного просвещения. Ч. 333, февраль 1901",https://www.prlib.ru/item/761266,452
1901,"Родина. Г. 23 1901, № 4 (21 января)",https://www.prlib.ru/item/698781,-1
1901,Обзор Тобольской губернии .... ... за 1900-й год,https://www.prlib.ru/item/315918,71
1901,Материалы для истории Владимирской губернии. Вып. 1,https://www.prlib.ru/item/426831,384
1901,"Иркутские губернские ведомости. 1901, № 203 (18 сент.)",https://www.prlib.ru/item/414808,-1
1901,"Юридическая газета. 1901, № 6 (21 января)",https://www.prlib.ru/item/891407,-1
1901,"Сборник материалов, относящихся к истории панов-рады Великого княжества Литовского",https://www.prlib.ru/item/1057107,706
1901,"Юридическая газета. 1901, № 44 (14 июня)",https://www.prlib.ru/item/909394,-1
1901,Отчет Зеньковской уездной земской управы.... за 1900 год,https://www.prlib.ru/item/714660,343
1901,"Речь, сказанная при поднесении протопр. И. Л. Янышеву юбилейной иконы от земляков, живущих в Петербурге и его ближайших окрестностях",https://www.prlib.ru/item/442052,9
1901,"Московские губернские ведомости. 1901, № 83 (20 октября)",https://www.prlib.ru/item/346488,-1
1901,Отчет Ветлужской уездной земской управы ... уездного земского собрания .... за 1900 год,https://www.prlib.ru/item/435208,484
1901,Доклады Тульской губернской земской управы ... Тульскому Губернскому земскому собранию. XXXVII очередному ... Сессия 1901 г.. По Богоугодному заведению. [По Больничному отделу. По Отделу больницы и богоугодных заведений,https://www.prlib.ru/item/407936,32
1901,"Тамбовские губернские ведомости. 1901, № 78 (31 июля)",https://www.prlib.ru/item/705456,-1
1901,"Университет, студенческие кружки, академическая свобода",https://www.prlib.ru/item/459789,23
1901,"Тобольские губернские ведомости. 1901, № 46 (13 нояб.)",https://www.prlib.ru/item/374757,-1
1901,"Тобольские губернские ведомости. 1901, № 49 (4 дек.)",https://www.prlib.ru/item/374760,-1
1901,"Тобольские губернские ведомости. 1901, № 1 (2 янв.)",https://www.prlib.ru/item/374717,-1
1901,"Тобольские губернские ведомости. 1901, № 12 (20 марта)",https://www.prlib.ru/item/374720,-1
1901,"Тобольские губернские ведомости. 1901, № 13 (27 марта)",https://www.prlib.ru/item/374721,-1
1901,"Тобольские губернские ведомости. 1901, № 19 (8 мая)",https://www.prlib.ru/item/374727,-1
1901,"Тобольские губернские ведомости. 1901, № 22 (29 мая)",https://www.prlib.ru/item/374731,-1
1901,"Тобольские губернские ведомости. 1901, № 33 (14 авг.)",https://www.prlib.ru/item/374743,-1
1901,"Тобольские губернские ведомости. 1901, № 36 (4 сент.)",https://www.prlib.ru/item/374746,-1
1901,"Сборник материалов по Русско-Турецкой войне 1877-78 гг. на Балканском полуострове. Вып. 20. Журналы, дневники и очерки военных действий частей IX арм. корпуса",https://www.prlib.ru/item/442923,604
1901,Журналы ... Грайворонского уездного земского собрания .... XXXVI очередного ... 1900 года,https://www.prlib.ru/item/408858,524
1901,"Московские губернские ведомости. 1901, № 64 (15 августа)",https://www.prlib.ru/item/346028,-1
1901,"Московские губернские ведомости. 1901, № 98 (12 декабря)",https://www.prlib.ru/item/346834,-1
1901,"Тамбовские губернские ведомости. 1901, № 106 (18 октября)",https://www.prlib.ru/item/705140,-1
1901,"Тамбовские губернские ведомости. 1901, № 29 (15 марта)",https://www.prlib.ru/item/704213,-1
1901,Руководящие правила для действия отделов Императорского Православного Палестинского общества,https://www.prlib.ru/item/442356,77
1901,Нижегородское губернское земское собрание .... XXXXVI очередное ... 23 ноября - 11 декабря 1900 года,https://www.prlib.ru/item/429045,1423
1901,Тобольские епархиальные ведомости. №18,https://www.prlib.ru/item/457379,-1
1901,Тобольские епархиальные ведомости. №21,https://www.prlib.ru/item/457411,-1
1901,Тобольские епархиальные ведомости. №3,https://www.prlib.ru/item/457454,-1
1901,Тобольский епархиальный адрес-календарь .... ... на 1901 год,https://www.prlib.ru/item/457629,382
1901,"Тамбовские губернские ведомости. 1901, № 120 (27 ноября)",https://www.prlib.ru/item/705426,-1
1901,"Тамбовские губернские ведомости. 1901, № 122 (1 декабря)",https://www.prlib.ru/item/705430,-1
1901,"Тамбовские губернские ведомости. 1901, № 123 (4 декабря)",https://www.prlib.ru/item/705432,-1
1901,"Тамбовские губернские ведомости. 1901, № 132 (24 декабря)",https://www.prlib.ru/item/705450,-1
1901,"Тамбовские губернские ведомости. 1901, № 133 (29 декабря)",https://www.prlib.ru/item/705452,-1
1901,"Тамбовские губернские ведомости. 1901, № 79 (2 августа)",https://www.prlib.ru/item/705458,-1
1901,"Тамбовские губернские ведомости. 1901, № 83 (14 августа)",https://www.prlib.ru/item/705466,-1
1901,"Тамбовские губернские ведомости. 1901, № 95 (18 сентября)",https://www.prlib.ru/item/705490,-1
1901,Медицинский отчет Костромских заведений общественного призрения.... за 1900 и 1901 годы,https://www.prlib.ru/item/713676,170
1901,Журналы ... Усманского земского собрания .... ... очередной сентябрьской сессии 1900 года,https://www.prlib.ru/item/713825,505
1901,"Тамбовские губернские ведомости. 1901, № 111 (1 ноября)",https://www.prlib.ru/item/705150,-1
1901,"Тамбовские губернские ведомости. 1901, № 113 (6 ноября)",https://www.prlib.ru/item/705154,-1
1901,"Тамбовские губернские ведомости. 1901, № 31 (20 марта)",https://www.prlib.ru/item/704444,-1
1901,"Тамбовские губернские ведомости. 1901, № 56 (7 июня)",https://www.prlib.ru/item/704496,-1
1901,Журналы Тетюшского уездного земского собрания .... XXXVI очередного... 20-23 сентября 1900 года,https://www.prlib.ru/item/713590,263
1901,Журналы Сумского уездного земского собрания .... очередного... 21-24 сентября 1900 года,https://www.prlib.ru/item/713464,287
1901,Отчет Екатеринославской губернской земской управы .... за 1900 год. Ч. 2,https://www.prlib.ru/item/709491,179
1901,Журналы собраний Совета Императорской Московской духовной академии …. 1900 г.,https://www.prlib.ru/item/714235,336
1901,Отчет Лебединской уездной управы.... за 1900 год,https://www.prlib.ru/item/714188,194
1901,"Отчет Дмитриевской уездной земской управы о денежных суммах, находившихся в ее распоряжении.... за 1900 год",https://www.prlib.ru/item/714613,35
1901,Устав Общества вспомоществования нуждающимся учащимся в Частном коммерческом училище Э.А. Ронталера в Варшаве,https://www.prlib.ru/item/715116,33
1901,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 14 1901, № 13/14 (1 апреля)",https://www.prlib.ru/item/461172,-1
1901,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 14 1901, № 23 (9 июня)",https://www.prlib.ru/item/461182,-1
1901,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 14 1901, № 31 (4 августа)",https://www.prlib.ru/item/461191,-1
1901,Постановления Симферопольского уездного земского собрания .... XXXVI очередной сессии 1901 года,https://www.prlib.ru/item/678119,621
1901,"Иркутские губернские ведомости. 1901, № 196 (7 сент.)",https://www.prlib.ru/item/414903,-1
1901,"Тульская старина. 1901, № 7",https://www.prlib.ru/item/457903,-1
1901,Отчет Самарской уездной земской управы .... за 1900 год,https://www.prlib.ru/item/435882,127
1901,"Иркутские губернские ведомости. 1901, № 158 (20 июля)",https://www.prlib.ru/item/414783,-1
1901,"Московские губернские ведомости. 1901, № 84 (24 октября)",https://www.prlib.ru/item/346511,-1
1901,"Московские губернские ведомости. 1901, № 90 (14 ноября)",https://www.prlib.ru/item/346668,-1
1901,"Московские губернские ведомости. 1901, № 92 (21 ноября)",https://www.prlib.ru/item/346711,-1
1901,"Московские губернские ведомости. 1901, № 93 (24 ноября)",https://www.prlib.ru/item/346730,-1
1901,"Московские губернские ведомости. 1901, № 20 (10 марта)",https://www.prlib.ru/item/344526,-1
1901,"Московские губернские ведомости. 1901, № 23 (21 марта)",https://www.prlib.ru/item/344641,-1
1901,"Московские губернские ведомости. 1901, № 18 (3 марта)",https://www.prlib.ru/item/344439,-1
1901,"Московские губернские ведомости. 1901, № 19 (7 марта)",https://www.prlib.ru/item/344480,-1
1901,"Московские губернские ведомости. 1901, № 30 (18 апреля)",https://www.prlib.ru/item/344911,-1
1901,"Московские губернские ведомости. 1901, № 60 (1 августа)",https://www.prlib.ru/item/345932,-1
1901,"Московские губернские ведомости. 1901, № 59 (28 июля)",https://www.prlib.ru/item/345889,-1
1901,"Московские губернские ведомости. 1901, № 35 (5 мая)",https://www.prlib.ru/item/345093,-1
1901,"Московские губернские ведомости. 1901, № 32 (25 апреля)",https://www.prlib.ru/item/344983,-1
1901,"Московские губернские ведомости. 1901, № 34 (2 мая)",https://www.prlib.ru/item/345042,-1
1901,"Московские губернские ведомости. 1901, № 38 (16 мая)",https://www.prlib.ru/item/345188,-1
1901,"Московские губернские ведомости. 1901, № 40 (23 мая)",https://www.prlib.ru/item/345291,-1
1901,Свод статистических данных о кустарных и ремесленных промыслах и заработках крестьянского населения Олонецкой губернии по предварительному подсчету,https://www.prlib.ru/item/364054,20
1901,Сборник Императорского Русского исторического общества. Т. 110. [Дипломатическая переписка английских послов и посланников при русском дворе,https://www.prlib.ru/item/363607,736
1901,"Иркутские губернские ведомости. 1901, № 144 (4 июля)",https://www.prlib.ru/item/414769,-1
1901,Алексий Титов архиепископ Вятский,https://www.prlib.ru/item/396908,107
1901,"Иркутские губернские ведомости. 1901, № 149 (10 июля)",https://www.prlib.ru/item/414774,-1
1901,"Иркутские губернские ведомости. 1901, № 150 (11 июля)",https://www.prlib.ru/item/414775,-1
1901,"Иркутские губернские ведомости. 1901, № 153 (14 июля)",https://www.prlib.ru/item/414778,-1
1901,"Иркутские губернские ведомости. 1901, № 163 (26 июля)",https://www.prlib.ru/item/414788,-1
1901,"Иркутские губернские ведомости. 1901, № 164 (27 июля)",https://www.prlib.ru/item/414789,-1
1901,"Иркутские губернские ведомости. 1901, № 165 (28 июля)",https://www.prlib.ru/item/414790,-1
1901,Историческое описание одежды и вооружения Российских войск. Ч. 14,https://www.prlib.ru/item/416663,148
1901,"Иркутские губернские ведомости. 1901, № 269 (12 дек.)",https://www.prlib.ru/item/414874,-1
1901,"Иркутские губернские ведомости. 1901, № 275 (19 дек.)",https://www.prlib.ru/item/414879,-1
1901,"Иркутские губернские ведомости. 1901, № 277 (21 дек.)",https://www.prlib.ru/item/414881,-1
1901,"Иркутские губернские ведомости. 1901, № 278 (22 дек.)",https://www.prlib.ru/item/414882,-1
1901,"Иркутские губернские ведомости. 1901, № 183 (21 авг.)",https://www.prlib.ru/item/414890,-1
1901,"Иркутские губернские ведомости. 1901, № 191 (1 сент.)",https://www.prlib.ru/item/414898,-1
1901,"Иркутские губернские ведомости. 1901, № 194 (5 сент.)",https://www.prlib.ru/item/414901,-1
1901,"Иркутские губернские ведомости. 1901, № 195 (6 сент.)",https://www.prlib.ru/item/414902,-1
1901,"Иркутские губернские ведомости. 1901, № 197 (8 сент.)",https://www.prlib.ru/item/414904,-1
1901,"Иркутские губернские ведомости. 1901, № 211 (28 сент.)",https://www.prlib.ru/item/414816,-1
1901,"Иркутские губернские ведомости. 1901, № 218 (7 окт.)",https://www.prlib.ru/item/414823,-1
1901,"Иркутские губернские ведомости. 1901, № 223 (13 окт.)",https://www.prlib.ru/item/414828,-1
1901,"Иркутские губернские ведомости. 1901, № 234 (27 окт.)",https://www.prlib.ru/item/414839,-1
1901,"Иркутские губернские ведомости. 1901, № 239 (2 нояб.)",https://www.prlib.ru/item/414844,-1
1901,"Иркутские губернские ведомости. 1901, № 242 (6 нояб.)",https://www.prlib.ru/item/414847,-1
1901,"Иркутские губернские ведомости. 1901, № 244 (8 нояб.)",https://www.prlib.ru/item/414849,-1
1901,"Иркутские губернские ведомости. 1901, № 247 (11 нояб.)",https://www.prlib.ru/item/414852,-1
1901,"Иркутские губернские ведомости. 1901, № 256 (24 нояб.)",https://www.prlib.ru/item/414861,-1
1901,Доклады Владимирской губернской земской управы Очередному губернскому земскому собранию.... ... 1901 года,https://www.prlib.ru/item/407818,60
1901,Доклады Тульской губернской земской управы ... Тульскому Губернскому земскому собранию. XXXVII очередному ... Сессия 1901 г.. По вопросам народного образования,https://www.prlib.ru/item/407939,30
1901,Доклады Тульской губернской земской управы ... Губернскому земскому собранию. XXXVII очередная сессия 1901 года. по страховому отделу,https://www.prlib.ru/item/407944,61
1901,Журналы Богучарского уездного земского собрания .... очередного созыва с 25-го по 30-е сентября 1900 года,https://www.prlib.ru/item/409159,513
1901,Журналы совещаний Губернской земской управы и Председателей уездных земских управ Тульской губернии,https://www.prlib.ru/item/410170,30
1901,Доклад Вятской губернской земской управы Губернскому земскому собранию .... XXXV очередной сессии. По экономическому исследованию дорог и приложения к нему,https://www.prlib.ru/item/407646,168
1901,Журналы и постановления Перекопского ... уездного земского собрания .... XXXV очередного ... созыва 1900 года,https://www.prlib.ru/item/409462,271
1901,"Судебная газета. 1901, № 13 (31 марта)",https://www.prlib.ru/item/692335,-1
1901,"Судебная газета. 1901, № 15 (15 апреля)",https://www.prlib.ru/item/692339,-1
1901,"Судебная газета. 1901, № 20 (20 мая)",https://www.prlib.ru/item/692351,-1
1901,"Судебная газета. 1901, № 30 (29 июля)",https://www.prlib.ru/item/692730,-1
1901,"Судебная газета. 1901, № 36 (8 сентября)",https://www.prlib.ru/item/692742,-1
1901,"Судебная газета. 1901, № 38 (23 сентября)",https://www.prlib.ru/item/692746,-1
1901,"Судебная газета. 1901, № 47 (25 ноября)",https://www.prlib.ru/item/692766,-1
1901,"Судебная газета. 1901, № 49 (9 декабря)",https://www.prlib.ru/item/692770,-1
1901,"Судебная газета. 1901, № 51 (23 декабря)",https://www.prlib.ru/item/692776,-1
1901,Отчет Керенской уездной земской управы .... за 1900 год,https://www.prlib.ru/item/435355,110
1901,Портреты с автографами и краткими биографиями министров учрежденных в 1802 г. министерств императором Александром I,https://www.prlib.ru/item/438174,38
1901,"Родина. Г. 23 1901, № 26 (24 июня)",https://www.prlib.ru/item/698438,-1
1901,"Родина. Г. 23 1901, № 50 (9 декабря)",https://www.prlib.ru/item/698805,-1
1901,"Юридическая газета. [1901, № 1 (4 января)]",https://www.prlib.ru/item/701287,-1
1901,"Тамбовские губернские ведомости. 1901, № 61 (19 июня)",https://www.prlib.ru/item/704887,-1
1901,Сборник Императорского Русского исторического общества. Т. 112. [Донесения французских представителей при русском дворе и русских представителей при французском дворе,https://www.prlib.ru/item/363609,803
1901,"Наблюдения над солнечным сиянием.... в 1901 г.. Наблюдения над солнечным сиянием и перечень наблюдений над температурой поверхности земли, температурой почвы и испарением, произведенных на станциях II разряда",https://www.prlib.ru/item/903260,166
1901,"Юридическая газета. 1901, № 19 (11 марта)",https://www.prlib.ru/item/891720,-1
1901,"Юридическая газета. 1901, № 18 (8 марта)",https://www.prlib.ru/item/891701,-1
1901,"Юридическая газета. 1901, № 29 (22 апреля)",https://www.prlib.ru/item/891868,-1
1901,Журналы Новоладожского уездного земского собрания ... и доклады Управы с приложениями .... ... XXXV очередной сессии 1900 года ...,https://www.prlib.ru/item/1160249,311
1901,Правила сигналопроизводства на военных кораблях,https://www.prlib.ru/item/438809,112
1901,тобольские епархиальные ведомости. №24,https://www.prlib.ru/item/457441,-1
1901,Горный Алтай и его население. Т. 2. Экономические таблицы,https://www.prlib.ru/item/406842,168
1901,Журнал Министерства юстиции,https://www.prlib.ru/item/332808,420
1901,Доклад Собрания предводителей и депутатов с участием особо избранных Губернским дворянским собранием 1899 года лиц по перестройке дома дворянства,https://www.prlib.ru/item/407681,-1
1901,Сборник сведений о состоянии сельского хозяйства .... ... за лето-осень 1900 года,https://www.prlib.ru/item/770510,94
1901,Личный состав Императорского С.-Петербургского университета .... ... сентябрь 1901 г.,https://www.prlib.ru/item/825253,24
1901,Журналы Боровичского уездного земского собрания и доклады Боровичской уездной земской управы .... чрезвычайного... 24 февраля 1901 года,https://www.prlib.ru/item/409203,29
1901,Старинные описи Литовской метрики,https://www.prlib.ru/item/372199,-1
1901,Сборник Музея антропологии и этнографии. 3. Материалы по буддийской иконографии,https://www.prlib.ru/item/1292589,26
1901,"Юридическая газета. 1901, № 56 (23 августа)",https://www.prlib.ru/item/964772,-1
1901,О лженаучности нашего правописания,https://www.prlib.ru/item/352309,72
1901,К истории звуков русского языка,https://www.prlib.ru/item/335538,56
1901,Журналы... Царицынского уездного земского собрания .... XXXV очередного... 1900 года,https://www.prlib.ru/item/713619,507
1901,"Список чинам Горного совета, Горного ученого комитета, Горного департамента и надзора за частной горной промышленностью",https://www.prlib.ru/item/451249,52
1901,Орловский миссионерский съезд в связи с вопросом о свободе совести,https://www.prlib.ru/item/434934,138
1901,Отчет о деятельности Екатеринбургского благотворительного общества .... ... за 1900 год,https://www.prlib.ru/item/708713,38
1901,1. Реабилитация Пушкина. 2. Несколько слов о Гауптмане,https://www.prlib.ru/item/681069,54
1901,"Тамбовские губернские ведомости. 1901, № 119 (24 ноября)",https://www.prlib.ru/item/705424,-1
1901,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 14 1901, № 9 (3 марта)",https://www.prlib.ru/item/461217,-1
1901,Первая Всеобщая перепись населения Российской империи 1897 г.. 9. Воронежская губерния,https://www.prlib.ru/item/436621,178
1901,"[Обязательные постановления, изданные Владимирским губернатором ...",https://www.prlib.ru/item/738798,50
